@RELATION user-attraction

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE season NUMERIC

@DATA
34499641,6327419,4,20160128165349,01
75803498,6327419,3,20160126074556,01
11085951,6327419,3,20160119004222,01
91579116,6327419,4,20160107065413,01
19723863,6327419,4,20160103144403,01
88172297,6327419,5,20150216133709,02
92855536,6327419,5,20151221160711,12
48746161,6327419,5,20151219000913,12
90327278,6327419,5,20151214123059,12
92618200,6327419,4,20151214091742,12
55905464,6327419,5,20151210063849,12
92273256,6327419,4,20151206083507,12
19299585,19285,5,20131115113103,11
17483146,19285,3,20131115104630,11
13040056,19285,5,20131114162510,11
19485113,19285,3,20131113175530,11
931861,19285,4,20131105233933,11
17352004,19285,4,20131102155552,11
61213724,19285,5,20131030120932,10
733593,19285,4,20131029093606,10
68731282,19285,5,20131022154815,10
19887561,19285,3,20131022134059,10
10403306,19285,4,20131021234715,10
34978334,19285,4,20131021140253,10
17246218,19285,3,20131019233655,10
5451212,19285,4,20131019031242,10
13037049,19285,4,20131016180417,10
52167627,1077020,4,20150728171455,07
79833999,1077020,5,20150614235115,06
974499,1077020,5,20150612093827,06
65185995,1077020,5,20150126170537,01
5200316,1077020,5,20150126163235,01
41779230,1077020,4,20141212161316,12
61677757,1077020,4,20141209200951,12
194115,1077020,4,20141124104649,11
68633383,1077020,4,20141111164656,11
5173361,1077020,4,20140908090331,09
30332536,1077020,5,20140906090606,09
19899860,1077020,4,20140806114735,08
795026,1077020,4,20140530143120,05
17782430,1077020,4,20140529123742,05
17311602,1077020,4,20140529120516,05
92888873,6327419,4,20160409163152,04
65008584,6327419,3,20160403083905,04
39437475,6327419,3,20160402221233,04
75676781,6327419,4,20160330004042,03
48625979,6327419,4,20160327193747,03
19176492,6327419,3,20160318213216,03
76413480,6327419,4,20160317125809,03
19954645,6327419,5,20160317121951,03
91617963,6327419,3,20160312111611,03
44284508,6327419,5,20160306101322,03
62151963,6327419,4,20160228192108,02
575209,6327419,4,20160226095945,02
17448152,6327419,5,20160223230042,02
46570889,6327419,5,20160223000306,02
39656101,6327419,3,20160212105648,02
948620,19285,3,20140203195255,02
888517,19285,5,20140202120133,02
888517,19285,4,20140201214017,02
71797120,19285,4,20140125201455,01
19244375,19285,1,20140116170254,01
948620,19285,4,20140104202855,01
17688041,19285,5,20131230143059,12
931861,19285,3,20131226160113,12
43908132,19285,4,20131222135236,12
69633292,19285,5,20131218162106,12
5080098,19285,5,20131217140921,12
68222089,19285,4,20131210184329,12
5011619,19285,5,20131203094310,12
1027439,19285,5,20131130105430,11
19326593,19285,3,20131127092105,11
82690934,1077020,4,20151212114150,12
92793988,1077020,5,20151210134901,12
37620761,1077020,5,20151127102125,11
90459300,1077020,4,20151122172816,11
91833390,1077020,4,20151121104448,11
51233248,1077020,4,20151118070001,11
75543612,1077020,4,20151016091650,10
52068941,1077020,5,20150918225049,09
30730124,1077020,3,20150917080011,09
83587302,1077020,5,20150915144429,09
71598437,1077020,4,20150906133521,09
82989627,1077020,5,20150829205132,08
10600728,1077020,4,20150810202217,08
5128290,1077020,5,20150809180310,08
46221031,1077020,4,20150807105143,08
55299989,6327419,4,20161128170332,11
17294611,6327419,4,20161121210228,11
71972434,6327419,5,20161101100033,11
60216408,6327419,5,20161014074833,10
31138341,6327419,3,20160820040901,08
46093114,6327419,5,20160811083543,08
93291157,6327419,5,20160721213415,07
89810919,6327419,4,20160710212723,07
68843438,6327419,3,20160707181358,07
93214875,6327419,4,20160611122747,06
31402076,6327419,5,20160507232636,05
46924640,6327419,5,20160506085256,05
5578414,6327419,3,20160427154433,04
5436371,6327419,5,20160426091709,04
83854548,6327419,5,20160425074234,04
5129998,19285,3,20140606202405,06
17293033,19285,2,20140529172706,05
813333,19285,4,20140524110141,05
42722877,19285,5,20140522150556,05
64518274,19285,5,20140511093742,05
597471,19285,3,20140422142911,04
5480896,19285,4,20140412154243,04
77786265,19285,3,20140409105500,04
855165,19285,4,20140329112422,03
10724337,19285,4,20140327112033,03
55752394,19285,3,20140326150853,03
55752394,19285,3,20140324162156,03
38874723,19285,4,20140312142017,03
17707986,19285,3,20140215105439,02
33913793,19285,4,20140207155735,02
93565023,1077020,5,20170825214641,08
38227370,1077020,4,20170314182725,03
84027660,1077020,5,20170209133656,02
61651967,1077020,4,20161113182905,11
48766931,1077020,2,20170502160403,05
90438944,1077020,5,20170312161004,03
84286453,1077020,4,20170128073859,01
76374156,1077020,3,20160912230444,09
38354087,1077020,4,20160813194111,08
31867103,1077020,5,20160807164425,08
17188273,1077020,5,20160712174039,07
19145722,1077020,4,20160707112512,07
85464002,1077020,4,20160304131920,03
85795942,1077020,5,20160226122342,02
36632332,1077020,5,20160103141552,01
39032539,852653,5,20170213184119,02
835509,852653,4,20170730205453,07
141566,852653,3,20150909224546,09
57337017,376551,5,20150212154707,02
40885503,376551,5,20150109110707,01
88316611,376551,4,20150108103006,01
55377599,376551,4,20141112104533,11
118240,376551,5,20141102185636,11
86058979,376551,5,20141031201517,10
10122919,376551,4,20141024153225,10
561582,376551,1,20141007163612,10
17274749,376551,4,20140929110214,09
10136491,376551,5,20140814132544,08
39905609,376551,4,20140807135613,08
155462,376551,5,20140804132639,08
857042,376551,4,20140525150253,05
641039,376551,4,20140523164718,05
584919,376551,4,20140523161247,05
72991537,6327419,4,20170814154837,08
77877568,6327419,4,20170707205351,07
76905933,6327419,4,20170627091324,06
78065230,6327419,3,20170205223429,02
82811679,6327419,3,20170823194622,08
53167471,6327419,5,20170728013901,07
75780321,6327419,3,20170621163558,06
61919101,6327419,3,20170522124903,05
83764075,6327419,3,20170508195052,05
49576402,6327419,4,20170317181412,03
53040650,6327419,4,20170312221934,03
59592617,6327419,4,20170214140314,02
50572648,6327419,5,20170208152112,02
72161811,6327419,3,20170121111136,01
17348290,6327419,4,20161227090551,12
19085147,19285,3,20140806213427,08
19354600,19285,2,20140804212416,08
87643438,19285,5,20140801151339,08
3899004,19285,5,20140729094100,07
37810622,19285,4,20140723182919,07
64035293,19285,4,20140714172738,07
30805489,19285,5,20140714154745,07
34916701,19285,4,20140711141504,07
152668,19285,4,20140701093729,07
75608717,19285,3,20140619090344,06
70099074,19285,4,20140619081022,06
72068118,19285,5,20140613115906,06
19083211,19285,5,20140612203955,06
17303238,19285,4,20140612140304,06
43469532,19285,4,20140611143539,06
931861,6818580,3,20131117003627,11
5460975,6818580,4,20131115221841,11
5173361,6818580,4,20131030162052,10
32572251,376551,5,20150826111443,08
34893078,376551,5,20150826100807,08
5121643,376551,5,20150825171043,08
30372939,376551,4,20150825170028,08
57774039,376551,4,20150825155657,08
39206789,376551,5,20150825152907,08
34508654,376551,5,20150825131324,08
43100316,376551,4,20150824180744,08
60840275,376551,4,20150824180126,08
49103383,376551,5,20150821102641,08
67008486,376551,5,20150820123621,08
80078680,376551,5,20150818151625,08
44823363,376551,4,20150818113057,08
62972565,376551,4,20150818110053,08
57574843,376551,5,20150812135602,08
19070935,19285,1,20140906165715,09
725345,19285,3,20140906003553,09
38973466,19285,3,20140817165430,08
424725,19285,5,20140813113323,08
62935680,19285,4,20140813110110,08
60606283,19285,4,20140813104237,08
10165219,19285,4,20140813103814,08
397172,19285,4,20140813101601,08
72237729,19285,5,20140813100958,08
17487179,19285,4,20140813093623,08
5319306,19285,4,20140812151829,08
73034427,19285,4,20140812150940,08
84250935,19285,4,20140812135917,08
66109868,19285,5,20140808130932,08
83554612,19285,2,20140808092425,08
56252371,6818580,5,20131130105933,11
60471924,6818580,4,20131130090424,11
17318815,6818580,3,20131129192143,11
5225337,6818580,5,20131129181453,11
5090476,6818580,5,20131129102218,11
36446496,6818580,4,20131129021859,11
81533861,6818580,4,20131128094445,11
234826,6818580,5,20131127211726,11
56366062,6818580,4,20131127170624,11
268819,6818580,4,20131127075405,11
5034191,6818580,3,20131126160347,11
10237165,6818580,3,20131124020442,11
31571641,6818580,4,20131122235945,11
64970686,6818580,1,20131120124351,11
875889,6818580,4,20131117184429,11
19004098,376551,3,20151002090255,10
55719026,376551,3,20150913174052,09
72508266,376551,5,20150911095234,09
42485995,376551,4,20150907104831,09
737033,376551,4,20150827174445,08
17540314,376551,5,20150827170146,08
41914575,376551,4,20150827151634,08
63950494,376551,5,20150827151205,08
19036502,376551,4,20150827132733,08
57048384,376551,4,20150826173412,08
83944004,376551,5,20150826164441,08
50828734,376551,3,20150826160423,08
42167457,376551,3,20150826150227,08
573132,376551,5,20150826143155,08
74858473,376551,4,20150826130411,08
41269708,19285,4,20150413113121,04
33342480,19285,5,20150129225000,01
49377112,19285,2,20150127145547,01
42171770,19285,4,20150119150623,01
43974402,19285,5,20150115092128,01
30474982,19285,4,20141225081715,12
83966430,19285,5,20141224152109,12
39460929,19285,4,20141203203308,12
17524386,19285,4,20141125102927,11
39204372,19285,4,20141102145209,11
62213069,19285,3,20141022155349,10
79095790,19285,5,20141013100938,10
46600326,19285,3,20140927225055,09
88590900,19285,4,20140918141029,09
65035792,19285,3,20140917183659,09
17062653,6818580,5,20140318220144,03
79675991,6818580,4,20140307172606,03
86302502,6818580,5,20140228173411,02
36020267,6818580,5,20140223120816,02
61033911,6818580,3,20140210161757,02
76413826,6818580,5,20140209222434,02
71781062,6818580,5,20140205234234,02
80291646,6818580,4,20140104211814,01
5208821,6818580,3,20131226170511,12
17487179,6818580,2,20131221155705,12
47850503,6818580,2,20131214151320,12
66637740,6818580,5,20131205115753,12
17498772,6818580,5,20131205102605,12
17304310,6818580,5,20131204205459,12
17574105,6818580,5,20131203193205,12
93406484,5438745,4,20170215104312,02
17135506,5438745,4,20131221100937,12
58437860,376551,5,20160823122937,08
366604,376551,3,20160818082750,08
93685973,376551,5,20160801125409,08
33702067,376551,5,20160728160352,07
93024149,376551,4,20160714183223,07
93077508,376551,4,20160217164854,02
65250975,376551,5,20160129154606,01
41863447,376551,4,20160128102838,01
93027865,376551,5,20151230113654,12
5107485,376551,5,20151215152647,12
328649,376551,5,20151208215828,12
44331731,376551,5,20151118125338,11
84163992,376551,5,20151026184843,10
266064,376551,4,20151025002643,10
63269052,376551,5,20151005151042,10
74308733,19285,5,20150812190252,08
69493799,19285,4,20150812130555,08
85007609,19285,4,20150811175722,08
72217296,19285,4,20150807094830,08
30022167,19285,4,20150806150608,08
33936233,19285,4,20150804181951,08
5458880,19285,4,20150803164715,08
46223616,19285,3,20150701163047,07
67046876,19285,3,20150623115134,06
804225,19285,5,20150622115317,06
36759789,19285,5,20150616102105,06
19275948,19285,3,20150613234905,06
5133714,19285,4,20150605144919,06
90161949,19285,3,20150531232908,05
53858973,19285,4,20150425083709,04
19116177,6818580,3,20140621230133,06
84276761,6818580,1,20140620150732,06
54461838,6818580,5,20140620144156,06
81549487,6818580,5,20140613063134,06
34973487,6818580,5,20140609210300,06
19083211,6818580,5,20140609104509,06
19083211,6818580,5,20140609101806,06
48073258,6818580,4,20140608190324,06
82852360,6818580,4,20140418141041,04
87932034,6818580,4,20140411204743,04
84868995,6818580,4,20140410140201,04
75892404,6818580,5,20140405152925,04
59526247,6818580,5,20140404111402,04
36611438,6818580,4,20140402100917,04
75445904,6818580,5,20140402091049,04
94153384,376551,2,20170908044310,09
847879,376551,4,20170905111945,09
60114880,376551,1,20170806001103,08
62986066,376551,4,20170802182728,08
88053504,376551,5,20170731220727,07
93617244,376551,4,20170727105221,07
73468811,376551,5,20170630172318,06
77429457,376551,5,20170607175039,06
35785453,376551,5,20170218011903,02
75164728,376551,5,20170217140127,02
19381132,376551,4,20161226111625,12
93091590,376551,5,20161011220118,10
84548326,376551,5,20160923130607,09
75683415,376551,4,20160905180704,09
65762401,376551,4,20160827120004,08
84160659,19285,5,20151016230710,10
803977,19285,4,20151013100603,10
71772543,19285,3,20151004070652,10
90510515,19285,5,20151001064357,10
47925869,19285,3,20150930101702,09
65858877,19285,4,20150923090710,09
19988955,19285,3,20150919123506,09
43878783,19285,3,20150914122347,09
67808638,19285,4,20150908150453,09
52048048,19285,3,20150906214655,09
17668466,19285,3,20150902215921,09
37944733,19285,4,20150831204622,08
10198206,19285,4,20150831131349,08
435558,19285,5,20150818125039,08
81735636,19285,3,20150813083912,08
41394911,5438821,5,20131014192504,10
64176591,6818580,5,20140907215429,09
68175047,6818580,5,20140906134742,09
30332536,6818580,5,20140905213141,09
60141020,6818580,4,20140821161855,08
49920803,6818580,4,20140808111238,08
41215336,6818580,5,20140806115153,08
84923191,6818580,4,20140801132117,08
83683458,6818580,5,20140731103655,07
5075616,6818580,4,20140729130027,07
69686861,6818580,5,20140726200812,07
89153074,6818580,4,20140722091337,07
47177183,6818580,4,20140719010200,07
19792389,6818580,5,20140713184133,07
77597146,6818580,5,20140625144856,06
51419729,6818580,3,20140624185600,06
17347920,19285,5,20151221085506,12
45279243,19285,5,20151213171107,12
51201199,19285,4,20151209073815,12
45567238,19285,5,20151205115055,12
30408188,19285,3,20151203002418,12
91686190,19285,3,20151125142113,11
74602465,19285,3,20151121001042,11
37362163,19285,3,20151120114307,11
75675768,19285,5,20151117231720,11
5188202,19285,4,20151111094935,11
67326084,19285,5,20151107023141,11
91566589,19285,3,20151105231645,11
91502013,19285,5,20151031100907,10
17534632,19285,5,20151026171839,10
17436676,19285,3,20151020001119,10
50473920,5438821,4,20140630220735,06
848428,5438821,3,20140610143234,06
678989,5438821,3,20140609193238,06
17312314,5438821,4,20140609191302,06
17158832,5438821,5,20140517221233,05
17412866,5438821,4,20140512214500,05
77750913,5438821,5,20140509160222,05
146409,5438821,4,20140311085339,03
645343,5438821,5,20140102125654,01
17456093,5438821,5,20131228195245,12
88208346,5438821,5,20131223222007,12
17487179,5438821,3,20131222145830,12
56086460,5438821,4,20131122080411,11
19313695,5438821,5,20131120075555,11
17450462,5438821,1,20131017200924,10
82550856,6818580,5,20141229093655,12
79758612,6818580,4,20141223201539,12
59711089,6818580,5,20141214181037,12
50893857,6818580,5,20141214124456,12
41779230,6818580,4,20141212160945,12
88442612,6818580,4,20141205000416,12
87149719,6818580,3,20141104112053,11
775449,6818580,5,20141102081928,11
36663779,6818580,5,20141030234708,10
58470048,6818580,5,20141026170735,10
53386385,6818580,4,20141022165102,10
53595963,6818580,3,20141017102227,10
948620,6818580,3,20141008113653,10
85643911,6818580,5,20140912203850,09
78739209,6818580,5,20140911125228,09
92866242,1710474,4,20160318192001,03
91617963,1710474,4,20160318191411,03
71167220,1710474,4,20140527102144,05
39282432,19285,5,20160426082647,04
90460320,19285,5,20160423115040,04
51093809,19285,5,20160420182756,04
90325788,19285,4,20160331151851,03
17448152,19285,5,20160328213031,03
74322379,19285,5,20160327154352,03
5202199,19285,5,20160315085035,03
90327278,19285,5,20160313230653,03
90330154,19285,5,20160308132627,03
266064,19285,3,20160305001142,03
90520219,19285,5,20160218091310,02
67956655,19285,3,20160216180757,02
180497,19285,3,20160203095252,02
5006352,19285,2,20160122100858,01
44312544,19285,4,20140401154628,04
50891966,5438821,3,20150522152308,05
51083863,5438821,5,20150511155338,05
110656,5438821,4,20150423105713,04
19557032,5438821,5,20150416092832,04
951458,5438821,5,20150104110627,01
36356002,5438821,5,20141204120411,12
81904120,5438821,5,20141126102213,11
19178755,5438821,5,20141008162345,10
81928271,5438821,3,20140928013821,09
73147196,5438821,5,20140905154221,09
59306938,5438821,5,20140902091455,09
49228623,5438821,5,20140825214056,08
17202677,5438821,4,20140731094755,07
19069360,5438821,5,20140713110040,07
19143224,5438821,5,20140709132104,07
13002777,6818580,3,20150416095626,04
19382310,6818580,3,20150414164629,04
81927991,6818580,3,20150411102459,04
44626286,6818580,5,20150410212725,04
73814274,6818580,5,20150403221350,04
61710842,6818580,4,20150401132052,04
689786,6818580,4,20150328215627,03
81735636,6818580,4,20150324124821,03
87250852,6818580,4,20150320105707,03
51765715,6818580,4,20150306140710,03
66439925,6818580,5,20150205230019,02
553001,6818580,4,20150114093408,01
79992324,6818580,5,20150110171027,01
10240389,6818580,4,20150104145626,01
84634879,6818580,4,20150102062552,01
52577732,19285,5,20161009092941,10
93814475,19285,4,20170829120347,08
38274473,19285,3,20170620131527,06
44448243,19285,5,20170613160543,06
60622216,19285,5,20170205192839,02
32307882,19285,3,20161206141823,12
47116637,19285,5,20161026224812,10
93660720,19285,4,20160707055726,07
19133138,19285,3,20160623142334,06
90170299,19285,3,20160613143745,06
93174369,19285,5,20160603213241,06
93173876,19285,5,20160603211354,06
83280797,19285,4,20160510182022,05
91506258,19285,4,20160507193424,05
85563049,19285,3,20160504110343,05
64228778,5438821,4,20170516103218,05
423944,5438821,4,20170509151015,05
91727393,5438821,5,20170327224312,03
91708048,5438821,5,20170214160858,02
93814475,5438821,4,20170901145950,09
80952533,5438821,3,20170825070346,08
48602418,5438821,3,20170816050718,08
55405981,5438821,4,20161130050543,11
74084482,5438821,4,20160609225605,06
38896164,5438821,4,20160315095656,03
39678516,5438821,4,20160218124011,02
84031151,5438821,4,20160203225320,02
72217296,5438821,4,20150821150605,08
5133714,5438821,4,20150806133801,08
90615378,5438821,4,20150629123046,06
5291576,6818580,4,20150618114759,06
19109851,6818580,4,20150618104707,06
53428357,6818580,4,20150617142802,06
62324627,6818580,3,20150616151222,06
36759789,6818580,5,20150616102156,06
59904354,6818580,3,20150615104239,06
142866,6818580,4,20150610185424,06
56113394,6818580,3,20150610131335,06
46221031,6818580,5,20150610130521,06
90518138,6818580,4,20150605204603,06
73419014,6818580,4,20150605084549,06
33168019,6818580,4,20150601152209,06
17631099,6818580,3,20150524101320,05
90322918,6818580,4,20150506112857,05
354897,6818580,5,20150423002653,04
603768,6327338,4,20131115112540,11
66885918,6327338,4,20131114191711,11
19673110,6327338,4,20131113235236,11
19004238,6327338,4,20131111135201,11
789727,6327338,4,20131109140250,11
17069160,6327338,4,20131108141723,11
77394413,6327338,4,20131103013540,11
5290531,6327338,5,20131015142410,10
19928938,10404,3,20140316183646,03
37901052,10404,4,20140225203111,02
17217882,10404,4,20140225195357,02
743021,10404,5,20140225190852,02
19355370,10404,5,20140225155534,02
49644729,10404,4,20140222152309,02
61033911,10404,2,20140210160528,02
76413826,10404,5,20140209222835,02
71781062,10404,5,20140205234559,02
5060488,10404,5,20140129154414,01
17304310,10404,5,20140121152846,01
234826,10404,4,20131220105311,12
53196065,6818580,4,20150728224018,07
65899045,6818580,4,20150721143341,07
88444370,6818580,5,20150715091435,07
82156751,6818580,4,20150714231158,07
54072636,6818580,5,20150713222231,07
10792962,6818580,5,20150711141431,07
47634520,6818580,4,20150708112537,07
372632,6818580,4,20150706110709,07
44964196,6818580,4,20150705215029,07
31742939,6818580,5,20150705095627,07
47090212,6818580,3,20150701085451,07
31584588,6818580,5,20150626111807,06
74929884,6818580,5,20150623074148,06
81275887,6818580,5,20150620225741,06
42485995,6818580,4,20150619082723,06
77607750,6327338,4,20140212234450,02
52567475,6327338,4,20140207164553,02
67431355,6327338,3,20140116170820,01
50898301,6327338,4,20140103092920,01
19006302,6327338,4,20131217115408,12
17286360,6327338,5,20131202173528,12
526650,6327338,3,20131202111546,12
63432574,6327338,5,20131130143449,11
17269693,6327338,5,20131128092903,11
17099849,6327338,5,20131127125226,11
64970686,6327338,1,20131127123420,11
19754540,6327338,4,20131125093356,11
19050878,6327338,4,20131118150432,11
19313695,6327338,4,20131117182516,11
487616,6327338,1,20131115165023,11
50572648,8073031,3,20170207111416,02
59758796,8073031,3,20151219125710,12
59055448,8073031,3,20151218003514,12
5408422,8073031,5,20151011132904,10
65731805,8073031,3,20140910145742,09
89240754,8073031,5,20140910143742,09
386712,8073031,3,20140910135504,09
828519,8073031,4,20140910133646,09
19626880,10404,4,20140701124157,07
74504841,10404,5,20140623154656,06
51744049,10404,4,20140617151952,06
645343,10404,5,20140614220903,06
17776005,10404,5,20140610072103,06
34973487,10404,4,20140609210537,06
19083211,10404,5,20140609104747,06
19083211,10404,5,20140609101931,06
48073258,10404,4,20140608190413,06
385069,10404,5,20140605103208,06
31979453,10404,5,20140504175822,05
974721,10404,4,20140503215725,05
75892404,10404,5,20140405152944,04
17387769,10404,3,20140327002449,03
5173361,10404,3,20140326214954,03
72665430,6818580,4,20150819105710,08
60813763,6818580,5,20150818135920,08
45567238,6818580,5,20150815235254,08
45086803,6818580,3,20150814052958,08
69493799,6818580,3,20150812130046,08
5458880,6818580,4,20150811002958,08
5128290,6818580,5,20150809180311,08
87842863,6818580,4,20150808141203,08
89274504,6818580,4,20150807105740,08
81590037,6818580,3,20150805214225,08
62867573,6818580,4,20150805151442,08
79983930,6818580,5,20150804110509,08
50323532,6818580,4,20150801230857,08
17236981,6818580,3,20150731123131,07
60052381,6818580,4,20150729173908,07
5133714,6327338,4,20140610103747,06
5133714,6327338,4,20140610103716,06
17356339,6327338,5,20140608181905,06
17356339,6327338,5,20140608181838,06
60462655,6327338,5,20140518005835,05
44339870,6327338,2,20140505214600,05
44339870,6327338,2,20140505214416,05
5409242,6327338,4,20140422085331,04
64362650,6327338,2,20140417211154,04
5504916,6327338,5,20140404124520,04
17433385,6327338,3,20140402200959,04
380631,6327338,3,20140326115552,03
42182776,6327338,5,20140302153728,03
55726163,6327338,5,20140215234046,02
55726163,6327338,5,20140215233857,02
587403,10404,3,20140818102033,08
5300341,10404,3,20140818101618,08
46609278,10404,3,20140811094912,08
41215336,10404,5,20140806115205,08
87133345,10404,4,20140806112522,08
48276552,10404,3,20140805205215,08
53019855,10404,4,20140805173637,08
66454775,10404,5,20140731140825,07
75815831,10404,4,20140730095734,07
516965,10404,4,20140728220129,07
10610272,10404,5,20140724092147,07
57003220,10404,4,20140722103632,07
34916701,10404,4,20140721105053,07
57197259,10404,3,20140720122553,07
17457159,10404,5,20140716104707,07
53059634,6818580,5,20150910222159,09
64008730,6818580,4,20150907232032,09
79111776,6818580,3,20150905231445,09
87230028,6818580,5,20150902180732,09
4802613,6818580,5,20150902113412,09
86735068,6818580,3,20150901230723,09
5164535,6818580,4,20150901125516,09
40249544,6818580,4,20150831162617,08
30294059,6818580,3,20150828010415,08
17743090,6818580,4,20150827090216,08
70732898,6818580,3,20150826090148,08
85028044,6818580,5,20150825131252,08
63970812,6818580,3,20150824222921,08
48231403,6818580,4,20150819224900,08
69665308,6818580,4,20150819143135,08
19758200,6327338,3,20140811080934,08
725345,6327338,4,20140809224517,08
32242001,6327338,3,20140809061754,08
71752050,6327338,2,20140806152912,08
74671435,6327338,3,20140724231013,07
74671435,6327338,3,20140724230953,07
5033437,6327338,4,20140722102013,07
49675044,6327338,5,20140718093227,07
73484161,6327338,5,20140716184402,07
917724,6327338,4,20140714171558,07
19069360,6327338,4,20140713104240,07
77531391,6327338,5,20140710181459,07
19143224,6327338,5,20140614173943,06
60909479,6327338,3,20140612004248,06
60909479,6327338,3,20140612004220,06
19682525,10404,4,20141013163751,10
5730524,10404,5,20141011155401,10
948620,10404,3,20141008113729,10
43046547,10404,3,20141006001027,10
87526379,10404,5,20140929224215,09
66903462,10404,5,20140915165543,09
77671772,10404,5,20140912194600,09
61919101,10404,5,20140909094415,09
30332536,10404,3,20140906090433,09
76939402,10404,5,20140902215102,09
81697281,10404,1,20140902040837,09
17658201,10404,4,20140831224455,08
5455345,10404,5,20140826172110,08
75639655,10404,3,20140825182708,08
52125304,10404,4,20140820153139,08
77270551,6818580,3,20151022050541,10
46559134,6818580,5,20151020083018,10
64854124,6818580,4,20151019141451,10
573170,6818580,3,20151010171045,10
75543612,6818580,4,20151009132447,10
83343493,6818580,5,20151008220551,10
38057506,6818580,3,20151008132959,10
47778505,6818580,4,20151004122254,10
398439,6818580,4,20150929064409,09
51985468,6818580,5,20150923150759,09
56949264,6818580,4,20150922100020,09
961369,6818580,5,20150917082544,09
1028129,6818580,3,20150916092349,09
39476901,6818580,5,20150912160642,09
88913549,6818580,4,20150911090153,09
5091245,6327338,5,20140911130501,09
17080872,6327338,4,20140910100157,09
19327098,6327338,3,20140909112951,09
80203906,6327338,1,20140906223743,09
17489153,6327338,4,20140819104355,08
34992535,6327338,4,20140819102245,08
727659,6327338,4,20140819101939,08
17117133,6327338,4,20140819100743,08
5589446,6327338,4,20140819100116,08
10376331,6327338,4,20140818142040,08
5151261,6327338,4,20140818141201,08
82858214,6327338,5,20140814105057,08
38726271,6327338,3,20140813214156,08
68938784,6327338,5,20140813180539,08
68938784,6327338,5,20140813180508,08
50073932,10404,5,20150115175054,01
5754178,10404,3,20150114230023,01
82821014,10404,4,20150113115733,01
79992324,10404,5,20150110171038,01
19669329,10404,3,20150110113425,01
81132542,10404,4,20150107213428,01
5324986,10404,4,20141223111614,12
39942441,10404,5,20141209101401,12
66275571,10404,5,20141205105042,12
65681974,10404,4,20141204154946,12
46208214,10404,4,20141126095224,11
58470048,10404,5,20141026170734,10
33523152,10404,5,20141016115746,10
17287888,10404,4,20141015091832,10
51266398,10404,4,20141014130847,10
60392021,6325840,3,20170828005716,08
33290759,6325840,2,20170726153607,07
93814475,6325840,4,20170817120253,08
17379596,6325840,5,20161208213557,12
35784589,6325840,5,20160205090920,02
81928271,6325840,3,20140930153003,09
88797349,6325840,5,20140901164212,09
19033417,6325840,4,20140520160116,05
17468657,6325840,4,20140511194420,05
5361561,6325840,3,20131214150206,12
74673149,6325840,5,20131126173956,11
31255995,6818580,3,20151203112440,12
91986120,6818580,4,20151130210303,11
91566589,6818580,2,20151130085617,11
92112705,6818580,5,20151127152220,11
17435619,6818580,5,20151125091415,11
91833390,6818580,2,20151121101345,11
813333,6818580,4,20151120093653,11
78184785,6818580,4,20151120085526,11
82368619,6818580,5,20151114230241,11
76010754,6818580,3,20151112100710,11
91554329,6818580,3,20151104165058,11
5259748,6818580,4,20151103123117,11
91504355,6818580,5,20151030100626,10
52532215,6818580,4,20151023193614,10
266064,6818580,3,20151023083352,10
364868,6327338,5,20150226143739,02
364868,6327338,4,20150226143739,02
54812126,6327338,5,20150226105327,02
5703045,6327338,4,20150216002139,02
43974402,6327338,3,20150120092217,01
76303026,6327338,4,20150115184003,01
17121729,6327338,4,20150115124450,01
36349808,6327338,3,20141229224114,12
2347281,6327338,4,20141219190941,12
2347281,6327338,3,20141219190916,12
17320622,6327338,3,20141206201720,12
88223279,6327338,3,20141203084145,12
36658717,6327338,5,20141129204839,11
44381984,6327338,3,20141105214611,11
34260639,6327338,4,20141105181745,11
84570984,10404,4,20150819215129,08
69665308,10404,3,20150819143702,08
45567238,10404,3,20150815235317,08
5128290,10404,5,20150809180310,08
38558882,10404,4,20150805112902,08
52456519,10404,5,20150710112344,07
43932835,10404,5,20150708113910,07
19241039,10404,4,20150624053227,06
17721470,10404,3,20150615214109,06
90344515,10404,4,20150612155103,06
52339110,10404,4,20150528120218,05
17347426,10404,4,20150510112033,05
73814274,10404,3,20150403222144,04
85517961,10404,4,20150331170500,03
19665932,10404,4,20150210145806,02
19493853,6818580,4,20160120085302,01
62912917,6818580,4,20160112001619,01
17379596,6818580,4,20160111205339,01
36632332,6818580,5,20160107091119,01
30110613,6818580,5,20160106114055,01
91579116,6818580,4,20160105105618,01
59110240,6818580,3,20160103225447,01
51638113,6818580,4,20160103201315,01
17470407,6818580,3,20151027155701,10
51719256,6818580,5,20150630110056,06
74577021,6818580,5,20151222172112,12
63385304,6818580,5,20151221102539,12
91610079,6818580,4,20151209090211,12
31667086,6818580,4,20151207192319,12
92718331,6818580,5,20151204145638,12
49058159,6327338,5,20150718154153,07
43418880,6327338,3,20150707134053,07
50657115,6327338,4,20150617150933,06
53960898,6327338,3,20150617133357,06
36759789,6327338,5,20150616094943,06
357912,6327338,5,20150615220733,06
50657115,6327338,5,20150613222125,06
629261,6327338,4,20150611132521,06
56801522,6327338,5,20150611125410,06
73747890,6327338,3,20150411194727,04
86284470,6327338,4,20150405203735,04
